Date,DIA
2007-08-17,86.60186767578125
2007-08-20,86.87380981445312
2007-08-21,86.68809509277344
2007-08-22,87.75608825683594
2007-08-23,87.67652893066406
2007-08-24,88.65164184570312
2007-08-27,88.30670928955078
2007-08-28,86.56208038330078
2007-08-29,88.05461120605469
2007-08-30,87.94185638427734
2007-08-31,88.49248504638672
2007-09-04,89.11600494384766
2007-09-05,88.37298583984375
2007-09-06,88.57870483398438
2007-09-07,87.24528503417969
2007-09-10,87.18563079833984
2007-09-11,88.28009796142578
2007-09-12,88.3929443359375
2007-09-13,89.0894546508789
2007-09-14,89.19561004638672
2007-09-17,88.93022155761719
2007-09-18,91.11268615722656
2007-09-19,91.65000915527344
2007-09-20,91.34488677978516
2007-09-21,91.63529968261719
2007-09-24,91.40267944335938
2007-09-25,91.51567840576172
2007-09-26,92.05388641357422
2007-09-27,92.45260620117188
2007-09-28,92.30643463134766
2007-10-01,93.42945098876953
2007-10-02,93.11045837402344
2007-10-03,92.7716064453125
2007-10-04,92.70509338378906
2007-10-05,93.48263549804688
2007-10-08,93.20347595214844
2007-10-09,94.07392883300781
2007-10-10,93.51580047607422
2007-10-11,93.1703109741211
2007-10-12,93.77500915527344
2007-10-15,93.0440444946289
2007-10-16,92.47258758544922
2007-10-17,92.47258758544922
2007-10-18,92.23334503173828
2007-10-19,89.76066589355469
2007-10-22,90.10652160644531
2007-10-23,90.7518081665039
2007-10-24,90.8050537109375
2007-10-25,91.07111358642578
2007-10-26,91.76969146728516
2007-10-29,92.23540496826172
2007-10-30,91.6832046508789
2007-10-31,92.43494415283203
2007-11-01,90.37266540527344
2007-11-02,90.50566101074219
2007-11-05,89.9469223022461
2007-11-06,90.81169891357422
2007-11-07,88.70956420898438
2007-11-08,88.11084747314453
2007-11-09,86.68720245361328
2007-11-12,86.32801818847656
2007-11-13,88.56993103027344
2007-11-14,88.28378295898438
2007-11-15,87.4588851928711
2007-11-16,87.69107055664062
2007-11-19,86.4634780883789
2007-11-20,86.9505386352539
2007-11-21,85.25592803955078
2007-11-23,86.34343719482422
2007-11-26,85.03580474853516
2007-11-27,86.27674102783203
2007-11-28,88.61845397949219
2007-11-29,88.84527587890625
2007-11-30,89.50569915771484
2007-12-03,88.93867492675781
2007-12-04,88.35160064697266
2007-12-05,89.69926452636719
2007-12-06,90.78675079345703
2007-12-07,90.99349212646484
