Date,QQQ
2000-09-27,75.64674377441406
2000-09-28,77.33597564697266
2000-09-29,74.96043395996094
2000-10-02,73.27119445800781
2000-10-03,70.94847869873047
2000-10-04,72.32097625732422
2000-10-05,72.53213500976562
2000-10-06,70.10387420654297
2000-10-09,69.7871322631836
2000-10-10,66.14468383789062
2000-10-11,65.08891296386719
2000-10-12,63.45240783691406
2000-10-13,68.62577819824219
2000-10-16,69.25923919677734
2000-10-17,66.09193420410156
2000-10-18,65.88072967529297
2000-10-19,71.84587860107422
2000-10-20,72.90166473388672
2000-10-23,72.79608154296875
2000-10-24,69.68153381347656
2000-10-25,65.77513885498047
2000-10-26,67.46439361572266
2000-10-27,67.33243560791016
2000-10-30,64.8381576538086
2000-10-31,69.00846099853516
2000-11-01,68.41460418701172
2000-11-02,69.25923919677734
2000-11-03,70.15666961669922
2000-11-06,69.6287841796875
2000-11-07,69.36479949951172
2000-11-08,63.94075393676758
2000-11-09,63.927494049072266
2000-11-10,60.601844787597656
2000-11-13,60.69420623779297
2000-11-14,64.05950164794922
2000-11-15,65.35281372070312
2000-11-16,61.55203628540039
2000-11-17,61.512447357177734
2000-11-20,59.004940032958984
2000-11-21,58.91258239746094
2000-11-22,56.273128509521484
2000-11-24,59.493263244628906
2000-11-27,58.75421905517578
2000-11-28,55.283329010009766
2000-11-29,53.1585693359375
2000-11-30,53.19818115234375
2000-12-01,54.05598068237305
2000-12-04,54.900630950927734
2000-12-05,59.70438003540039
2000-12-06,57.434486389160156
2000-12-07,56.16756820678711
2000-12-08,57.434486389160156
2000-12-11,62.818992614746094
2000-12-12,60.522640228271484
2000-12-13,58.05475997924805
2000-12-14,55.217350006103516
2000-12-15,53.950416564941406
2000-12-18,54.05598068237305
2000-12-19,49.938446044921875
2000-12-20,47.07463836669922
2000-12-21,47.35179138183594
2000-12-22,51.09980773925781
2000-12-26,51.41653060913086
2000-12-27,51.99721145629883
2000-12-28,51.891624450683594
2000-12-29,49.304969787597656
2001-01-02,45.134639739990234
2001-01-03,52.73625946044922
2001-01-04,51.78605270385742
2001-01-05,47.82688903808594
2001-01-08,48.354759216308594
2001-01-09,48.354759216308594
2001-01-10,50.835853576660156
2001-01-11,52.313941955566406
2001-01-12,52.98699951171875
2001-01-16,52.35354232788086
2001-01-17,53.950416564941406
2001-01-18,56.22034454345703
2001-01-19,56.00920486450195
2001-01-22,56.061954498291016
2001-01-23,57.23652648925781
2001-01-24,56.69541931152344
2001-01-25,54.47832107543945
2001-01-26,55.36252975463867
2001-01-29,56.58985137939453
2001-01-30,56.378726959228516
2001-01-31,54.30937194824219
2001-02-01,55.02729415893555
2001-02-02,51.98665237426758
2001-02-05,51.944427490234375
2001-02-06,52.028892517089844
2001-02-07,51.18425750732422
2001-02-08,49.65550231933594
2001-02-09,47.636817932128906
2001-02-12,48.211177825927734
2001-02-13,46.66551971435547
2001-02-14,48.52370071411133
2001-02-15,49.32609176635742
2001-02-16,46.56416702270508
2001-02-20,44.75666427612305
2001-02-21,43.4981803894043
2001-02-22,43.07585525512695
2001-02-23,43.227882385253906
2001-02-26,44.04718017578125
2001-02-27,41.38662338256836
2001-02-28,40.07743453979492
2001-03-01,41.21769714355469
2001-03-02,39.44398498535156
2001-03-05,40.161903381347656
2001-03-06,41.724464416503906
2001-03-07,41.74135208129883
2001-03-08,40.96428680419922
2001-03-09,38.092567443847656
2001-03-12,35.72762680053711
2001-03-13,37.5435791015625
2001-03-14,36.95232009887695
2001-03-15,35.60094451904297
2001-03-16,34.79853057861328
2001-03-19,36.53845977783203
2001-03-20,34.08061599731445
2001-03-21,34.08061599731445
2001-03-22,36.14994812011719
2001-03-23,36.14994812011719
2001-03-26,35.31375503540039
2001-03-27,36.53002166748047
2001-03-28,33.53160858154297
2001-03-29,32.898136138916016
2001-03-30,33.067054748535156
2001-04-02,31.588979721069336
2001-04-03,29.274690628051758
2001-04-04,28.75948143005371
2001-04-05,31.5129451751709
2001-04-06,30.364255905151367
2001-04-09,31.293357849121094
2001-04-10,33.61608123779297
2001-04-11,34.62961959838867
2001-04-12,36.14994812011719
2001-04-16,33.99614334106445
2001-04-17,34.84076690673828
2001-04-18,38.47264099121094
2001-04-19,40.79536819458008
2001-04-20,40.87982940673828
2001-04-23,38.13481140136719
2001-04-24,37.41686248779297
2001-04-25,38.092567443847656
2001-04-26,37.12126541137695
2001-04-27,38.13481140136719
2001-04-30,38.97943878173828
2001-05-01,40.58421325683594
2001-05-02,41.369728088378906
2001-05-03,39.528438568115234
2001-05-04,40.71091079711914
2001-05-07,39.86629867553711
2001-05-08,40.71091079711914
2001-05-09,39.317291259765625
2001-05-10,38.658477783203125
2001-05-11,38.47264099121094
2001-05-14,37.8560905456543
2001-05-15,38.13481140136719
2001-05-16,39.82405090332031
2001-05-17,40.45752716064453
2001-05-18,40.57577133178711
2001-05-21,43.11810302734375
2001-05-22,42.99141311645508
2001-05-23,41.09099197387695
2001-05-24,42.14677429199219
2001-05-25,41.37816619873047
2001-05-29,38.954105377197266
2001-05-30,37.526676177978516
2001-05-31,37.78007125854492
2001-06-01,38.89496994018555
2001-06-04,38.709136962890625
2001-06-05,40.415287017822266
2001-06-06,40.1027946472168
2001-06-07,41.13322830200195
2001-06-08,39.992984771728516
2001-06-11,38.89496994018555
2001-06-12,38.68379211425781
2001-06-13,37.62803649902344
2001-06-14,35.685394287109375
2001-06-15,35.981021881103516
2001-06-18,35.49957275390625
2001-06-19,35.32221984863281
2001-06-20,36.12461471557617
2001-06-21,36.61448669433594
2001-06-22,36.53002166748047
2001-06-25,36.62291717529297
2001-06-26,36.74961471557617
2001-06-27,36.986122131347656
2001-06-28,37.4590950012207
2001-06-29,38.59934616088867
2001-07-02,38.388187408447266
2001-07-03,38.548667907714844
2001-07-05,36.69894027709961
2001-07-06,35.17863082885742
2001-07-09,35.48268508911133
2001-07-10,34.20730209350586
2001-07-11,34.62961959838867
2001-07-12,36.82565689086914
2001-07-13,36.445560455322266
2001-07-16,35.76984786987305
2001-07-17,36.572261810302734
2001-07-18,35.17863082885742
2001-07-19,36.014793395996094
2001-07-20,35.17863082885742
2001-07-23,34.300235748291016
2001-07-24,33.91167449951172
2001-07-25,34.20730209350586
2001-07-26,34.714080810546875
2001-07-27,35.432010650634766
2001-07-30,35.22085189819336
2001-07-31,35.271549224853516
2001-08-01,36.4033203125
2001-08-02,37.08747482299805
2001-08-03,36.47090530395508
2001-08-06,35.896541595458984
2001-08-07,35.71073532104492
2001-08-08,34.20730209350586
2001-08-09,34.35089874267578
2001-08-10,34.021488189697266
2001-08-13,34.714080810546875
2001-08-14,34.29176712036133
2001-08-15,33.02482986450195
2001-08-16,33.41336441040039
2001-08-17,31.893035888671875
2001-08-20,32.332244873046875
2001-08-21,30.989299774169922
2001-08-22,31.833904266357422
2001-08-23,31.521406173706055
2001-08-24,33.19375991821289
2001-08-27,33.23597717285156
2001-08-28,32.19709396362305
2001-08-29,31.72410011291504
2001-08-30,30.550086975097656
2001-08-31,30.9385986328125
2001-09-04,29.95884132385254
2001-09-05,29.840593338012695
2001-09-06,28.632776260375977
2001-09-07,28.463855743408203
2001-09-10,28.80171012878418
2001-09-17,26.352291107177734
2001-09-18,25.761051177978516
2001-09-19,25.313405990600586
2001-09-20,24.468786239624023
2001-09-21,23.809972763061523
2001-09-24,25.00934410095215
2001-09-25,25.08536148071289
2001-09-26,24.215391159057617
2001-09-27,24.054912567138672
2001-09-28,24.47722625732422
2001-10-01,24.26607322692871
2001-10-02,24.34209442138672
2001-10-03,26.183372497558594
2001-10-04,26.436758041381836
2001-10-05,26.82529067993164
2001-10-08,26.909751892089844
2001-10-09,26.25937843322754
2001-10-10,27.450315475463867
2001-10-11,29.308488845825195
2001-10-12,29.181785583496094
2001-10-15,29.055097579956055
2001-10-16,29.52808380126953
2001-10-17,27.40807342529297
2001-10-18,28.151344299316406
2001-10-19,28.3371524810791
2001-10-22,29.097328186035156
2001-10-23,29.249351501464844
2001-10-24,29.882829666137695
2001-10-25,31.082178115844727
2001-10-26,30.414936065673828
2001-10-29,28.75102424621582
2001-10-30,28.19356918334961
2001-10-31,28.632776260375977
2001-11-01,29.849040985107422
2001-11-02,30.068620681762695
2001-11-05,31.04839324951172
2001-11-06,32.25621032714844
2001-11-07,32.2139892578125
2001-11-08,31.884580612182617
2001-11-09,31.86768341064453
2001-11-12,32.09573745727539
2001-11-13,33.24443817138672
2001-11-14,33.48092269897461
2001-11-15,33.345787048339844
2001-11-16,33.252872467041016
2001-11-19,34.198856353759766
2001-11-20,32.61940383911133
2001-11-21,32.45048904418945
2001-11-23,33.17686462402344
2001-11-26,33.99614334106445
2001-11-27,33.953922271728516
2001-11-28,32.72920608520508
2001-11-29,33.74276351928711
2001-11-30,33.48937225341797
2001-12-03,32.915016174316406
2001-12-04,34.486026763916016
2001-12-05,36.192161560058594
2001-12-06,36.24284744262695
2001-12-07,35.24617385864258
2001-12-10,34.62961959838867
2001-12-11,34.8238639831543
2001-12-12,35.10261917114258
2001-12-13,33.582271575927734
2001-12-14,33.87790298461914
2001-12-17,34.46067428588867
2001-12-18,34.84920883178711
2001-12-19,34.21574783325195
2001-12-20,32.763004302978516
2001-12-21,33.345787048339844
2001-12-24,33.210662841796875
2001-12-26,33.52314376831055
2001-12-27,33.79343032836914
2001-12-28,34.063716888427734
2001-12-31,32.864341735839844
2002-01-02,33.87790298461914
2002-01-03,35.051937103271484
2002-01-04,35.195499420166016
2002-01-07,34.806983947753906
2002-01-08,35.043479919433594
2002-01-09,34.722537994384766
2002-01-10,34.950565338134766
2002-01-11,34.50293731689453
2002-01-14,33.751190185546875
2002-01-15,34.072174072265625
2002-01-16,32.75453567504883
2002-01-17,33.48937225341797
2002-01-18,32.594058990478516
2002-01-22,31.588979721069336
2002-01-23,32.45893859863281
2002-01-24,32.889705657958984
2002-01-25,32.796783447265625
2002-01-28,32.98259735107422
2002-01-29,32.07884979248047
2002-01-30,32.32380676269531
2002-01-31,32.526493072509766
2002-02-01,32.2139892578125
2002-02-04,31.18354034423828
2002-02-05,30.668323516845703
2002-02-06,30.457181930541992
2002-02-07,29.722352981567383
2002-02-08,30.550086975097656
2002-02-11,30.9385986328125
2002-02-12,30.68523406982422
2002-02-13,31.208900451660156
2002-02-14,31.149763107299805
2002-02-15,30.220674514770508
2002-02-19,29.29158592224121
2002-02-20,29.688556671142578
2002-02-21,28.278039932250977
2002-02-22,28.421628952026367
2002-02-25,29.570302963256836
2002-02-26,29.46051788330078
2002-02-27,29.055097579956055
2002-02-28,28.53143310546875
2002-03-01,30.18690299987793
2002-03-04,31.377805709838867
2002-03-05,31.605857849121094
2002-03-06,31.75787353515625
2002-03-07,31.825475692749023
2002-03-08,32.66163635253906
2002-03-11,32.543392181396484
2002-03-12,32.09573745727539
2002-03-13,31.318710327148438
2002-03-14,31.13284683227539
2002-03-15,31.44537353515625
2002-03-18,31.622756958007812
2002-03-19,31.572071075439453
2002-03-20,30.457181930541992
2002-03-21,31.268020629882812
2002-03-22,30.98084259033203
2002-03-25,30.03485679626465
2002-03-26,30.313575744628906
2002-03-27,30.077091217041016
2002-03-28,30.457181930541992
2002-04-01,31.039960861206055
2002-04-02,29.63788414001465
2002-04-03,29.587207794189453
2002-04-04,29.35915756225586
2002-04-05,29.029756546020508
2002-04-08,29.392940521240234
2002-04-09,28.370946884155273
2002-04-10,28.58209800720215
2002-04-11,27.872615814208984
2002-04-12,28.31182861328125
2002-04-15,28.53986167907715
2002-04-16,29.73078727722168
2002-04-17,29.578760147094727
2002-04-18,29.012863159179688
2002-04-19,29.105772018432617
2002-04-22,28.370946884155273
2002-04-23,27.88106346130371
2002-04-24,27.450315475463867
2002-04-25,27.382728576660156
2002-04-26,26.21714973449707
2002-04-29,26.28472328186035
2002-04-30,26.799936294555664
2002-05-01,26.656356811523438
2002-05-02,25.76950454711914
2002-05-03,25.119142532348633
2002-05-06,24.468786239624023
2002-05-07,24.24073028564453
2002-05-08,26.83373260498047
2002-05-09,26.141143798828125
2002-05-10,24.96710968017578
2002-05-13,25.980655670166016
2002-05-14,27.509424209594727
2002-05-15,27.712142944335938
2002-05-16,27.754371643066406
2002-05-17,27.813495635986328
2002-05-20,27.20536231994629
2002-05-21,26.46209716796875
2002-05-22,26.521217346191406
2002-05-23,27.053329467773438
2002-05-24,26.386072158813477
2002-05-28,26.267833709716797
2002-05-29,25.575241088867188
2002-05-30,25.794837951660156
2002-05-31,25.37253189086914
2002-06-03,24.47722625732422
2002-06-04,24.798185348510742
2002-06-05,25.05156707763672
2002-06-06,24.392770767211914
2002-06-07,23.902875900268555
2002-06-10,23.860645294189453
2002-06-11,23.193397521972656
2002-06-12,23.531240463256836
2002-06-13,23.37921714782715
2002-06-14,23.32853889465332
2002-06-17,24.12248420715332
2002-06-18,24.511011123657227
2002-06-19,23.0920467376709
2002-06-20,22.348772048950195
2002-06-21,21.808204650878906
2002-06-24,22.238969802856445
2002-06-25,21.504148483276367
2002-06-26,21.664628982543945
2002-06-27,22.13760757446289
2002-06-28,22.04470443725586
2002-07-01,20.98892593383789
2002-07-02,20.228763580322266
2002-07-03,20.904460906982422
2002-07-05,22.24741554260254
2002-07-08,21.436574935913086
2002-07-09,20.828439712524414
2002-07-10,20.186534881591797
2002-07-11,20.94669532775879
2002-07-12,20.94669532775879
2002-07-15,21.597049713134766
2002-07-16,21.27610206604004
2002-07-17,21.664628982543945
2002-07-18,20.8875675201416
2002-07-19,20.26255226135254
2002-07-22,19.764219284057617
2002-07-23,18.91959571838379
2002-07-24,19.950037002563477
2002-07-25,18.79290771484375
2002-07-26,19.147645950317383
2002-07-29,20.127408981323242
2002-07-30,20.53282928466797
2002-07-31,20.144298553466797
2002-08-01,19.198328018188477
2002-08-02,18.79290771484375
2002-08-05,18.1087589263916
2002-08-06,19.00406265258789
2002-08-07,19.2574462890625
2002-08-08,19.907804489135742
2002-08-09,19.705093383789062
2002-08-12,19.764219284057617
2002-08-13,19.08851432800293
2002-08-14,20.30477523803711
2002-08-15,20.718647003173828
2002-08-16,20.862232208251953
2002-08-19,21.36900520324707
2002-08-20,21.27610206604004
2002-08-21,21.74909019470215
2002-08-22,22.095378875732422
2002-08-23,21.24231719970703
2002-08-26,21.326772689819336
2002-08-27,20.583515167236328
2002-08-28,19.831785202026367
2002-08-29,20.0936279296875
2002-08-30,19.84023094177246
2002-09-03,19.12230110168457
2002-09-04,19.198328018188477
2002-09-05,18.725332260131836
2002-09-06,19.299673080444336
2002-09-09,19.49394416809082
2002-09-10,19.97538185119629
2002-09-11,19.806453704833984
2002-09-12,19.265893936157227
2002-09-13,19.417922973632812
2002-09-16,19.13918685913086
2002-09-17,18.733779907226562
2002-09-18,18.522628784179688
2002-09-19,18.22700309753418
2002-09-20,18.303010940551758
2002-09-23,17.754016876220703
2002-09-24,17.762460708618164
2002-09-25,18.47195053100586
2002-09-26,18.243900299072266
2002-09-27,17.998952865600586
2002-09-30,17.500627517700195
2002-10-01,18.564861297607422
2002-10-02,17.948270797729492
2002-10-03,17.517518997192383
2002-10-04,17.188108444213867
2002-10-07,17.027633666992188
2002-10-08,17.061418533325195
2002-10-09,16.94317626953125
2002-10-10,17.804698944091797
2002-10-11,18.767559051513672
2002-10-14,18.987165451049805
2002-10-15,19.899372100830078
2002-10-16,19.24054527282715
2002-10-17,19.890920639038086
2002-10-18,20.110511779785156
2002-10-21,20.51593780517578
2002-10-22,20.389238357543945
2002-10-23,20.77776336669922
2002-10-24,20.254106521606445
2002-10-25,20.862232208251953
2002-10-28,20.684864044189453
2002-10-29,20.203432083129883
2002-10-30,20.743995666503906
2002-10-31,20.73554039001465
2002-11-01,21.326772689819336
2002-11-04,21.87578773498535
2002-11-05,22.04470443725586
2002-11-06,22.357223510742188
2002-11-07,21.571718215942383
2002-11-08,21.17475128173828
2002-11-11,20.53282928466797
2002-11-12,21.05649757385254
2002-11-13,21.30988311767578
2002-11-14,22.04470443725586
2002-11-15,22.331884384155273
2002-11-18,22.002470016479492
2002-11-19,21.664628982543945
2002-11-20,22.58526611328125
2002-11-21,23.42144203186035
2002-11-22,23.413009643554688
2002-11-25,23.641048431396484
2002-11-26,22.84710121154785
2002-11-27,23.573486328125
2002-11-29,23.413009643554688
2002-12-02,23.649492263793945
2002-12-03,22.948450088500977
2002-12-04,22.441679000854492
2002-12-05,22.129169464111328
2002-12-06,22.357223510742188
2002-12-09,21.301429748535156
2002-12-10,21.62239646911621
2002-12-11,21.72374153137207
2002-12-12,21.84200096130371
2002-12-13,21.149404525756836
2002-12-16,21.833545684814453
2002-12-17,21.901119232177734
2002-12-18,21.436574935913086
2002-12-19,21.166301727294922
2002-12-20,21.38589859008789
2002-12-23,21.681516647338867
2002-12-24,21.411235809326172
2002-12-26,21.35211944580078
2002-12-27,20.96358299255371
2002-12-30,20.803104400634766
2002-12-31,20.583515167236328
2003-01-02,21.45346450805664
2003-01-03,21.689964294433594
2003-01-06,22.23052406311035
2003-01-07,22.50925064086914
2003-01-08,21.87578773498535
2003-01-09,22.551483154296875
2003-01-10,22.889324188232422
2003-01-13,22.75418472290039
2003-01-14,22.872446060180664
2003-01-15,22.58526611328125
2003-01-16,22.331884384155273
2003-01-17,21.377450942993164
2003-01-21,21.140962600708008
2003-01-22,21.05649757385254
2003-01-23,21.5463809967041
2003-01-24,20.96358299255371
2003-01-27,20.718647003173828
2003-01-28,20.929800033569336
2003-01-29,21.24231719970703
2003-01-30,20.69331169128418
2003-01-31,20.64262580871582
2003-02-03,20.684864044189453
2003-02-04,20.43147850036621
2003-02-05,20.338563919067383
2003-02-06,20.448360443115234
2003-02-07,20.110511779785156
2003-02-10,20.287885665893555
2003-02-11,20.39768409729004
2003-02-12,20.118953704833984
2003-02-13,20.220314025878906
2003-02-14,20.684864044189453
2003-02-18,21.326772689819336
2003-02-19,21.18318748474121
2003-02-20,21.098731994628906
2003-02-21,21.25920295715332
2003-02-24,20.896015167236328
2003-02-25,20.921350479125977
2003-02-26,20.456811904907227
2003-02-27,20.921350479125977
2003-02-28,21.250757217407227
2003-03-03,20.820009231567383
2003-03-04,20.69331169128418
2003-03-05,20.73554039001465
2003-03-06,20.684864044189453
2003-03-07,20.727094650268555
2003-03-10,20.279447555541992
2003-03-11,20.102073669433594
2003-03-12,20.46525764465332
2003-03-13,21.639284133911133
2003-03-14,21.72374153137207
2003-03-17,22.467021942138672
2003-03-18,22.74574089050293
2003-03-19,22.551483154296875
2003-03-20,22.63593864440918
2003-03-21,22.948450088500977
2003-03-24,21.994029998779297
2003-03-25,22.306543350219727
2003-03-26,22.433223724365234
2003-03-27,22.272762298583984
2003-03-28,22.027809143066406
2003-03-31,21.326772689819336
2003-04-01,21.49570655822754
2003-04-02,22.086938858032227
2003-04-03,22.365659713745117
2003-04-04,22.002470016479492
2003-04-07,22.036264419555664
2003-04-08,22.01091957092285
2003-04-09,21.504148483276367
2003-04-10,21.76597785949707
2003-04-11,21.5463809967041
2003-04-14,21.98558807373047
2003-04-15,22.196748733520508
2003-04-16,22.14606475830078
2003-04-17,22.65284538269043
2003-04-21,22.737302780151367
2003-04-22,23.168062210083008
2003-04-23,23.33698272705078
2003-04-24,23.21028709411621
2003-04-25,22.762645721435547
2003-04-28,23.21028709411621
2003-04-29,23.42144203186035
2003-04-30,23.184961318969727
2003-05-01,23.38765525817871
2003-05-02,23.88599395751953
2003-05-05,23.860645294189453
2003-05-06,24.164724349975586
2003-05-07,23.894426345825195
2003-05-08,23.455232620239258
2003-05-09,23.99579429626465
2003-05-12,24.358978271484375
2003-05-13,24.20694351196289
2003-05-14,24.15627098083496
2003-05-15,24.426551818847656
2003-05-16,24.24073028564453
2003-05-19,23.38765525817871
2003-05-20,23.455232620239258
2003-05-21,23.38765525817871
2003-05-22,23.725513458251953
2003-05-23,23.733957290649414
2003-05-27,24.578588485717773
2003-05-28,24.65459442138672
2003-05-29,24.755943298339844
2003-05-30,25.161380767822266
2003-06-02,24.9840030670166
2003-06-03,25.220500946044922
2003-06-04,25.69347381591797
2003-06-05,25.87929916381836
2003-06-06,25.448543548583984
2003-06-09,25.11069679260254
2003-06-10,25.49078369140625
2003-06-11,25.7779483795166
2003-06-12,25.88774299621582
2003-06-13,25.304964065551758
2003-06-16,26.082006454467773
2003-06-17,25.980655670166016
2003-06-18,26.11579704284668
2003-06-19,25.69347381591797
2003-06-20,25.659696578979492
2003-06-23,25.26272964477539
2003-06-24,25.068458557128906
2003-06-25,24.93332290649414
2003-06-26,25.524560928344727
2003-06-27,25.19515609741211
2003-06-30,25.29651641845703
2003-07-01,25.63436508178711
2003-07-02,26.158029556274414
2003-07-03,25.8286190032959
2003-07-07,26.935087203979492
2003-07-08,27.264484405517578
2003-07-09,27.196922302246094
2003-07-10,26.690147399902344
2003-07-11,26.892852783203125
2003-07-14,27.21381187438965
2003-07-15,27.24759292602539
2003-07-16,27.163137435913086
2003-07-17,26.33540916442871
2003-07-18,26.41986083984375
2003-07-21,26.082006454467773
2003-07-22,26.470542907714844
2003-07-23,26.690147399902344
2003-07-24,26.33540916442871
2003-07-25,26.859066009521484
2003-07-28,26.935087203979492
2003-07-29,26.732370376586914
2003-07-30,26.538103103637695
2003-07-31,26.859066009521484
2003-08-01,26.57189178466797
2003-08-04,26.563451766967773
2003-08-05,25.51610565185547
2003-08-06,25.499223709106445
2003-08-07,25.600576400756836
2003-08-08,25.397863388061523
2003-08-11,25.676593780517578
2003-08-12,26.06512451171875
2003-08-13,26.073572158813477
2003-08-14,26.09890365600586
2003-08-15,26.32695960998535
2003-08-18,27.002653121948242
2003-08-19,27.34050750732422
2003-08-20,27.27293586730957
2003-08-21,27.56855583190918
2003-08-22,27.399627685546875
2003-08-25,27.4587459564209
2003-08-26,27.48409080505371
2003-08-27,27.703699111938477
2003-08-28,27.948637008666992
2003-08-29,28.20203399658203
2003-09-02,28.607439041137695
2003-09-03,28.59054946899414
2003-09-04,28.852386474609375
2003-09-05,28.66655921936035
2003-09-08,29.13955307006836
2003-09-09,28.793262481689453
2003-09-10,28.100662231445312
2003-09-11,28.413179397583008
2003-09-12,28.56521224975586
2003-09-15,28.286479949951172
2003-09-16,29.055097579956055
2003-09-17,28.93683433532715
2003-09-18,29.376060485839844
