Date,XLV
2000-09-27,19.18044662475586
2000-09-28,19.741464614868164
2000-09-29,19.688547134399414
2000-10-02,19.942590713500977
2000-10-03,20.01668930053711
2000-10-04,20.175460815429688
2000-10-05,20.355419158935547
2000-10-06,19.879085540771484
2000-10-09,19.75204849243164
2000-10-10,19.773221969604492
2000-10-11,19.27570915222168
2000-10-12,18.63001823425293
2000-10-13,18.979328155517578
2000-10-16,18.799379348754883
2000-10-17,17.867877960205078
2000-10-18,18.164270401000977
2000-10-19,18.375978469848633
2000-10-20,18.757038116455078
2000-10-23,19.03226089477539
2000-10-24,19.07459831237793
2000-10-25,18.735876083374023
2000-10-26,19.000503540039062
2000-10-27,19.169862747192383
2000-10-30,19.540346145629883
2000-10-31,19.984926223754883
2000-11-01,20.122529983520508
2000-11-02,20.302480697631836
2000-11-03,20.228391647338867
2000-11-06,20.365995407104492
2000-11-07,20.450679779052734
2000-11-08,20.281309127807617
2000-11-09,19.34981918334961
2000-11-10,19.27570915222168
2000-11-13,18.862895965576172
2000-11-14,19.318056106567383
2000-11-15,19.413326263427734
2000-11-16,19.18044662475586
2000-11-17,19.053424835205078
2000-11-20,18.94757652282715
2000-11-21,18.502992630004883
2000-11-22,18.323049545288086
2000-11-24,18.40772247314453
2000-11-27,18.5241641998291
2000-11-28,18.29129409790039
2000-11-29,18.33363151550293
2000-11-30,18.164270401000977
2000-12-01,18.29129409790039
2000-12-04,18.3018741607666
2000-12-05,18.778213500976562
2000-12-06,18.979328155517578
2000-12-07,18.661771774291992
2000-12-08,19.064014434814453
2000-12-11,19.265134811401367
2000-12-12,19.30747413635254
2000-12-13,19.413326263427734
2000-12-14,19.243961334228516
2000-12-15,18.757038116455078
2000-12-18,18.654558181762695
2000-12-19,18.675735473632812
2000-12-20,17.828760147094727
2000-12-21,17.955806732177734
2000-12-22,18.262840270996094
2000-12-26,18.294599533081055
2000-12-27,18.358112335205078
2000-12-28,18.675735473632812
2000-12-29,18.4639892578125
2001-01-02,17.712305068969727
2001-01-03,19.109800338745117
2001-01-04,19.670928955078125
2001-01-05,19.141571044921875
2001-01-08,18.866300582885742
2001-01-09,19.09921646118164
2001-01-10,19.24744415283203
2001-01-11,19.6815128326416
2001-01-12,19.946191787719727
2001-01-16,20.157936096191406
2001-01-17,20.30615234375
2001-01-18,20.24264144897461
2001-01-19,19.74503517150879
2001-01-22,19.607398986816406
2001-01-23,20.062644958496094
2001-01-24,19.872079849243164
2001-01-25,19.840320587158203
2001-01-26,19.639158248901367
2001-01-29,19.961437225341797
2001-01-30,19.92078399658203
2001-01-31,19.798809051513672
2001-02-01,20.06307029724121
2001-02-02,19.82592010498047
2001-02-05,19.812368392944336
2001-02-06,19.83269500732422
2001-02-07,20.02242088317871
2001-02-08,20.144380569458008
2001-02-09,19.81914710998535
2001-02-12,19.98175811767578
2001-02-13,20.002092361450195
2001-02-14,19.785268783569336
2001-02-15,19.86656951904297
2001-02-16,19.77848243713379
2001-02-20,19.75816535949707
2001-02-21,19.656532287597656
2001-02-22,19.283851623535156
2001-02-23,19.22964859008789
2001-02-26,19.331287384033203
2001-02-27,19.676851272583008
2001-02-28,19.419368743896484
2001-03-01,19.35161781311035
2001-03-02,19.38549041748047
2001-03-05,19.277082443237305
2001-03-06,19.344837188720703
2001-03-07,19.432920455932617
2001-03-08,19.541336059570312
2001-03-09,19.371946334838867
2001-03-12,18.402999877929688
2001-03-13,18.4097843170166
2001-03-14,18.05744171142578
2001-03-15,18.59273338317871
2001-03-16,18.345367431640625
2001-03-19,18.345367431640625
2001-03-20,17.959075927734375
2001-03-21,17.484691619873047
2001-03-22,17.098398208618164
2001-03-23,17.484691619873047
2001-03-26,17.78965950012207
2001-03-27,18.31825828552246
2001-03-28,17.938743591308594
2001-03-29,18.162384033203125
2001-03-30,18.175941467285156
2001-04-02,17.952308654785156
2001-04-03,17.55246353149414
2001-04-04,17.6608829498291
2001-04-05,18.101394653320312
2001-04-06,18.020069122314453
2001-04-09,18.24371337890625
2001-04-10,18.60289764404297
2001-04-11,18.37924575805664
2001-04-12,18.365699768066406
2001-04-16,18.494464874267578
2001-04-17,18.8129825592041
2001-04-18,19.565235137939453
2001-04-19,19.585561752319336
2001-04-20,19.639781951904297
2001-04-23,19.185710906982422
2001-04-24,19.23992919921875
2001-04-25,19.463573455810547
2001-04-26,19.707551956176758
2001-04-27,19.517789840698242
2001-04-30,19.517789840698242
2001-05-01,19.822751998901367
2001-05-02,19.88374900817871
2001-05-03,19.497465133666992
2001-05-04,19.558456420898438
2001-05-07,19.605897903442383
2001-05-08,19.280593872070312
2001-05-09,19.402578353881836
2001-05-10,19.531343460083008
2001-05-11,19.626220703125
2001-05-14,19.538108825683594
2001-05-15,19.626220703125
2001-05-16,20.168376922607422
2001-05-17,20.344575881958008
2001-05-18,20.398813247680664
2001-05-21,20.71055030822754
2001-05-22,20.73764991760254
2001-05-23,20.39202308654785
2001-05-24,20.642780303955078
2001-05-25,20.493684768676758
2001-05-29,20.337806701660156
2001-05-30,20.270038604736328
2001-05-31,20.263269424438477
2001-06-01,20.202268600463867
2001-06-04,20.229385375976562
2001-06-05,20.419130325317383
2001-06-06,20.256484985351562
2001-06-07,20.371694564819336
2001-06-08,20.263269424438477
2001-06-11,20.16160774230957
2001-06-12,20.114173889160156
2001-06-13,20.019283294677734
2001-06-14,19.64655113220215
2001-06-15,19.593673706054688
2001-06-18,19.295358657836914
2001-06-19,19.34960174560547
2001-06-20,19.769948959350586
2001-06-21,19.993677139282227
2001-06-22,19.736040115356445
2001-06-25,19.783504486083984
2001-06-26,19.478410720825195
2001-06-27,19.797067642211914
2001-06-28,19.94622230529785
2001-06-29,20.03436279296875
2001-07-02,20.176729202270508
2001-07-03,20.176729202270508
2001-07-05,19.939441680908203
2001-07-06,19.566556930541992
2001-07-09,19.458080291748047
2001-07-10,19.458080291748047
2001-07-11,19.444515228271484
2001-07-12,19.634353637695312
2001-07-13,19.769948959350586
2001-07-16,19.675033569335938
2001-07-17,19.810623168945312
2001-07-18,19.6140193939209
2001-07-19,19.498754501342773
2001-07-20,19.546205520629883
2001-07-23,19.166545867919922
2001-07-24,19.078411102294922
2001-07-25,19.186878204345703
2001-07-26,19.749608993530273
2001-07-27,19.776731491088867
2001-07-30,19.776731491088867
2001-07-31,19.634353637695312
2001-08-01,19.6140193939209
2001-08-02,19.81740379333496
2001-08-03,19.654687881469727
2001-08-06,19.52587127685547
2001-08-07,19.580123901367188
2001-08-08,19.444515228271484
2001-08-09,19.356388092041016
2001-08-10,19.390275955200195
2001-08-13,19.53943634033203
2001-08-14,19.28857421875
2001-08-15,19.024166107177734
2001-08-16,19.119089126586914
2001-08-17,18.908906936645508
2001-08-20,19.05129623413086
2001-08-21,19.159765243530273
2001-08-22,19.085187911987305
2001-08-23,19.186878204345703
2001-08-24,19.532655715942383
2001-08-27,19.28857421875
2001-08-28,19.01738739013672
2001-08-29,18.847900390625
2001-08-30,18.461429595947266
2001-08-31,18.637723922729492
2001-09-04,18.556360244750977
2001-09-05,18.56992530822754
2001-09-06,18.027536392211914
2001-09-07,17.674976348876953
2001-09-10,17.444467544555664
2001-09-17,15.986818313598633
2001-09-18,15.695281028747559
2001-09-19,15.437655448913574
2001-09-20,14.847798347473145
2001-09-21,14.894600868225098
2001-09-24,15.355826377868652
2001-09-25,15.247296333312988
2001-09-26,15.389732360839844
2001-09-27,15.627128601074219
2001-09-28,15.939117431640625
2001-10-01,15.640681266784668
2001-10-02,15.844167709350586
2001-10-03,16.434247970581055
2001-10-04,16.38677978515625
2001-10-05,16.210430145263672
2001-10-08,16.08833885192871
2001-10-09,15.939117431640625
2001-10-10,16.28502655029297
2001-10-11,16.67163848876953
2001-10-12,16.52242660522461
2001-10-15,16.58347511291504
2001-10-16,16.74624252319336
2001-10-17,16.24434471130371
2001-10-18,15.98659610748291
2001-10-19,15.93233871459961
2001-10-22,16.379989624023438
2001-10-23,16.48172950744629
2001-10-24,16.217206954956055
2001-10-25,16.31216049194336
2001-10-26,16.454601287841797
2001-10-29,16.034076690673828
2001-10-30,15.810248374938965
2001-10-31,16.02052116394043
2001-11-01,16.24434471130371
2001-11-02,16.332508087158203
2001-11-05,16.58347511291504
2001-11-06,16.786945343017578
2001-11-07,16.69198989868164
2001-11-08,16.834423065185547
2001-11-09,16.73268699645996
2001-11-12,16.77338409423828
2001-11-13,17.261730194091797
2001-11-14,17.465194702148438
2001-11-15,17.668689727783203
2001-11-16,17.668689727783203
2001-11-19,17.973901748657227
2001-11-20,17.973901748657227
2001-11-21,17.797550201416016
2001-11-23,17.872169494628906
2001-11-26,18.102767944335938
2001-11-27,18.041728973388672
2001-11-28,17.763635635375977
2001-11-29,17.804332733154297
2001-11-30,17.878944396972656
2001-12-03,17.892515182495117
2001-12-04,18.123123168945312
2001-12-05,18.753902435302734
2001-12-06,18.821727752685547
2001-12-07,18.713205337524414
2001-12-10,18.285900115966797
2001-12-11,18.414777755737305
2001-12-12,18.333375930786133
2001-12-13,17.939983367919922
2001-12-14,17.906076431274414
2001-12-17,18.075647354125977
2001-12-18,18.340164184570312
2001-12-19,18.245201110839844
2001-12-20,18.021377563476562
2001-12-21,17.992158889770508
2001-12-24,18.073698043823242
2001-12-26,18.2095890045166
2001-12-27,18.413436889648438
2001-12-28,18.59688949584961
2001-12-31,18.311511993408203
2002-01-02,18.46778678894043
2002-01-03,18.5493221282959
2002-01-04,18.766754150390625
2002-01-07,18.787132263183594
2002-01-08,18.88905906677246
2002-01-09,18.787132263183594
2002-01-10,18.841489791870117
2002-01-11,18.719192504882812
2002-01-14,18.583297729492188
2002-01-15,18.814321517944336
2002-01-16,18.352275848388672
2002-01-17,18.46778678894043
2002-01-18,18.325096130371094
2002-01-22,18.277536392211914
2002-01-23,18.2095890045166
2002-01-24,18.359073638916016
2002-01-25,18.379457473754883
2002-01-28,18.413436889648438
2002-01-29,18.0669002532959
2002-01-30,17.992158889770508
2002-01-31,18.17561912536621
2002-02-01,18.141647338867188
2002-02-04,17.795129776000977
2002-02-05,17.890241622924805
2002-02-06,17.795129776000977
2002-02-07,18.141647338867188
2002-02-08,18.51535415649414
2002-02-11,18.685213088989258
2002-02-12,18.51535415649414
2002-02-13,18.821104049682617
2002-02-14,18.875465393066406
2002-02-15,18.583297729492188
2002-02-19,18.277536392211914
2002-02-20,18.719192504882812
2002-02-21,18.583297729492188
2002-02-22,18.753170013427734
2002-02-25,19.079296112060547
2002-02-26,19.024948120117188
2002-02-27,18.957000732421875
2002-02-28,19.011356353759766
2002-03-01,19.37146759033203
2002-03-04,19.568511962890625
2002-03-05,19.541343688964844
2002-03-06,19.81311798095703
2002-03-07,19.663633346557617
2002-03-08,19.867475509643555
2002-03-11,19.772356033325195
2002-03-12,19.70441246032715
2002-03-13,19.636465072631836
2002-03-14,19.772356033325195
2002-03-15,20.134662628173828
2002-03-18,20.311410903930664
2002-03-19,20.2910213470459
2002-03-20,20.297821044921875
2002-03-21,20.168663024902344
2002-03-22,20.059894561767578
2002-03-25,19.76080322265625
2002-03-26,19.64524269104004
2002-03-27,19.93754005432129
2002-03-28,20.114282608032227
2002-04-01,19.930740356445312
2002-04-02,19.8151798248291
2002-04-03,19.556869506835938
2002-04-04,19.835569381713867
2002-04-05,20.07349395751953
2002-04-08,20.155061721801758
2002-04-09,20.182241439819336
2002-04-10,20.36578369140625
2002-04-11,20.025907516479492
2002-04-12,20.093887329101562
2002-04-15,20.08028793334961
2002-04-16,20.216245651245117
2002-04-17,20.263830184936523
2002-04-18,20.47455596923828
2002-04-19,20.637691497802734
2002-04-22,20.542530059814453
2002-04-23,20.392988204956055
2002-04-24,20.5289363861084
2002-04-25,20.590112686157227
2002-04-26,20.257030487060547
2002-04-29,19.794801712036133
2002-04-30,19.991918563842773
2002-05-01,20.352201461791992
2002-05-02,20.28421974182129
2002-05-03,20.155061721801758
2002-05-06,19.774396896362305
2002-05-07,19.8151798248291
2002-05-08,20.257030487060547
2002-05-09,20.025907516479492
2002-05-10,19.76080322265625
2002-05-13,19.991918563842773
2002-05-14,20.352201461791992
2002-05-15,20.5289363861084
2002-05-16,20.583322525024414
2002-05-17,20.576519012451172
2002-05-20,20.392988204956055
2002-05-21,20.216245651245117
2002-05-22,20.093887329101562
2002-05-23,20.277423858642578
2002-05-24,20.19585609436035
2002-05-28,20.175460815429688
2002-05-29,20.161861419677734
2002-05-30,20.121076583862305
2002-05-31,20.2706241607666
2002-06-03,19.92394256591797
2002-06-04,19.876352310180664
2002-06-05,20.04630470275879
2002-06-06,19.774396896362305
2002-06-07,19.91714859008789
2002-06-10,19.957935333251953
2002-06-11,19.808378219604492
2002-06-12,19.400522232055664
2002-06-13,19.04704475402832
2002-06-14,18.904294967651367
2002-06-17,19.434505462646484
2002-06-18,19.52288818359375
2002-06-19,19.45490074157715
2002-06-20,18.93828773498535
2002-06-21,18.541887283325195
2002-06-24,18.68466567993164
2002-06-25,18.39228057861328
2002-06-26,18.698257446289062
2002-06-27,19.174226760864258
2002-06-28,18.82065200805664
2002-07-01,18.03192138671875
2002-07-02,17.62396240234375
2002-07-03,17.651168823242188
2002-07-05,18.242704391479492
2002-07-08,18.018325805664062
2002-07-09,17.195606231689453
2002-07-10,16.40007781982422
2002-07-11,16.712846755981445
2002-07-12,16.930429458618164
2002-07-15,16.624460220336914
2002-07-16,16.50886344909668
2002-07-17,16.869237899780273
2002-07-18,16.073705673217773
2002-07-19,15.41417121887207
2002-07-22,15.284979820251465
2002-07-23,14.999407768249512
2002-07-24,15.971720695495605
2002-07-25,16.515663146972656
2002-07-26,16.88283920288086
2002-07-29,17.6375675201416
2002-07-30,17.766754150390625
2002-07-31,18.27669906616211
2002-08-01,17.766754150390625
2002-08-02,17.62396240234375
2002-08-05,16.869237899780273
2002-08-06,17.284000396728516
2002-08-07,17.86194610595703
2002-08-08,18.528284072875977
2002-08-09,18.501079559326172
2002-08-12,18.528284072875977
2002-08-13,18.08632469177246
2002-08-14,18.541887283325195
2002-08-15,18.671070098876953
2002-08-16,18.5214900970459
2002-08-19,18.779850006103516
2002-08-20,18.541887283325195
2002-08-21,18.85464859008789
2002-08-22,19.446199417114258
2002-08-23,18.943035125732422
2002-08-26,19.153818130493164
2002-08-27,18.6098690032959
2002-08-28,18.460283279418945
2002-08-29,18.50787925720215
2002-08-30,18.453493118286133
2002-09-03,17.685152053833008
2002-09-04,18.229108810424805
2002-09-05,18.018325805664062
2002-09-06,18.018325805664062
2002-09-09,18.222301483154297
2002-09-10,18.290300369262695
2002-09-11,18.324302673339844
2002-09-12,17.977529525756836
2002-09-13,18.1135311126709
2002-09-16,18.1135311126709
2002-09-17,17.84154510498047
2002-09-18,17.943532943725586
2002-09-19,17.338401794433594
2002-09-20,17.47412109375
2002-09-23,17.269502639770508
2002-09-24,17.255855560302734
2002-09-25,17.746938705444336
2002-09-26,18.060686111450195
2002-09-27,17.392282485961914
2002-09-30,17.310422897338867
2002-10-01,17.8492374420166
2002-10-02,17.86288833618164
2002-10-03,17.794679641723633
2002-10-04,17.23539924621582
2002-10-07,17.19447898864746
2002-10-08,17.699201583862305
2002-10-09,17.515031814575195
2002-10-10,17.73330307006836
2002-10-11,17.944730758666992
2002-10-14,18.415346145629883
2002-10-15,18.742733001708984
2002-10-16,18.797298431396484
2002-10-17,19.029184341430664
2002-10-18,19.03601837158203
2002-10-21,19.0974063873291
2002-10-22,18.742733001708984
2002-10-23,18.619958877563477
2002-10-24,18.313039779663086
2002-10-25,18.647239685058594
2002-10-28,18.56539535522461
2002-10-29,18.33349609375
2002-10-30,18.456270217895508
2002-10-31,18.319852828979492
2002-11-01,18.504013061523438
2002-11-04,18.531291961669922
2002-11-05,18.7631893157959
2002-11-06,19.145139694213867
2002-11-07,19.063291549682617
2002-11-08,18.940532684326172
2002-11-11,18.681344985961914
2002-11-12,18.694988250732422
2002-11-13,18.476736068725586
2002-11-14,18.77001190185547
2002-11-15,18.94735336303711
2002-11-18,18.845041275024414
2002-11-19,18.824583053588867
2002-11-20,18.99509048461914
2002-11-21,19.0974063873291
2002-11-22,18.960987091064453
2002-11-25,18.906423568725586
2002-11-26,18.606321334838867
2002-11-27,18.960987091064453
2002-11-29,18.885957717895508
2002-12-02,18.715450286865234
2002-12-03,18.59268569946289
2002-12-04,18.7631893157959
2002-12-05,18.65406608581543
2002-12-06,18.73591423034668
2002-12-09,18.65406608581543
2002-12-10,18.722274780273438
2002-12-11,18.694988250732422
2002-12-12,18.504013061523438
2002-12-13,18.40171241760254
2002-12-16,18.585865020751953
2002-12-17,18.340330123901367
2002-12-18,18.285757064819336
2002-12-19,18.108421325683594
2002-12-20,18.265199661254883
2002-12-23,18.381582260131836
2002-12-24,18.484270095825195
2002-12-26,18.169357299804688
2002-12-27,17.92974281311035
2002-12-30,18.094051361083984
2002-12-31,18.17619514465332
2003-01-02,18.669124603271484
2003-01-03,18.86081314086914
2003-01-06,19.06618881225586
2003-01-07,18.792339324951172
2003-01-08,18.648584365844727
2003-01-09,18.84026527404785
2003-01-10,18.833415985107422
2003-01-13,18.84710693359375
2003-01-14,18.833415985107422
2003-01-15,18.621192932128906
2003-01-16,18.566429138183594
2003-01-17,18.5527400970459
2003-01-21,18.415809631347656
2003-01-22,18.36788558959961
2003-01-23,18.42265510559082
2003-01-24,18.01873779296875
2003-01-27,17.621667861938477
2003-01-28,17.922895431518555
2003-01-29,18.094051361083984
2003-01-30,17.758594512939453
2003-01-31,18.114585876464844
2003-02-03,18.039278030395508
2003-02-04,17.827058792114258
2003-02-05,17.696979522705078
2003-02-06,17.662748336791992
2003-02-07,17.628517150878906
2003-02-10,17.758594512939453
2003-02-11,17.553207397460938
2003-02-12,17.35467529296875
2003-02-13,17.1492977142334
2003-02-14,17.334131240844727
2003-02-18,17.758594512939453
2003-02-19,17.676441192626953
2003-02-20,17.47791290283203
2003-02-21,17.655906677246094
2003-02-24,17.423145294189453
2003-02-25,17.539522171020508
2003-02-26,17.443675994873047
2003-02-27,17.662748336791992
2003-02-28,17.710662841796875
2003-03-03,17.621667861938477
2003-03-04,17.429983139038086
2003-03-05,17.594289779663086
2003-03-06,17.628517150878906
2003-03-07,17.7996768951416
2003-03-10,17.498443603515625
2003-03-11,17.26567268371582
2003-03-12,17.320444107055664
2003-03-13,17.56690788269043
2003-03-14,17.423145294189453
2003-03-17,17.916040420532227
2003-03-18,18.10774040222168
2003-03-19,18.313127517700195
2003-03-20,18.29258155822754
2003-03-21,18.767606735229492
2003-03-24,18.239044189453125
2003-03-25,18.602855682373047
2003-03-26,18.458698272705078
2003-03-27,18.5273494720459
2003-03-28,18.554807662963867
2003-03-31,18.342002868652344
2003-04-01,18.595996856689453
2003-04-02,18.870574951171875
2003-04-03,18.822525024414062
2003-04-04,18.898033142089844
2003-04-07,18.733287811279297
2003-04-08,18.75387954711914
2003-04-09,18.506755828857422
2003-04-10,18.472436904907227
2003-04-11,18.383201599121094
2003-04-14,18.685230255126953
2003-04-15,18.568532943725586
2003-04-16,18.129209518432617
2003-04-17,18.307693481445312
2003-04-21,18.35573387145996
2003-04-22,18.664642333984375
2003-04-23,18.822525024414062
2003-04-24,18.93922233581543
2003-04-25,18.678369522094727
2003-04-28,18.829387664794922
2003-04-29,18.94608497619629
2003-04-30,18.94608497619629
2003-05-01,19.001008987426758
2003-05-02,19.2893123626709
2003-05-05,19.3167667388916
2003-05-06,19.35109519958496
2003-05-07,19.186344146728516
2003-05-08,19.117692947387695
2003-05-09,19.33050537109375
2003-05-12,19.522720336914062
2003-05-13,19.563888549804688
2003-05-14,19.529571533203125
2003-05-15,19.714908599853516
2003-05-16,19.666851043701172
2003-05-19,19.001008987426758
2003-05-20,18.767606735229492
2003-05-21,18.904903411865234
2003-05-22,19.117692947387695
2003-05-23,19.042190551757812
2003-05-27,19.3167667388916
2003-05-28,19.28244400024414
2003-05-29,19.124568939208984
2003-05-30,19.337352752685547
2003-06-02,19.186344146728516
2003-06-03,19.337352752685547
2003-06-04,19.673730850219727
2003-06-05,19.859067916870117
2003-06-06,20.03754234313965
2003-06-09,19.83159828186035
2003-06-10,19.98263168334961
2003-06-11,20.20915412902832
2003-06-12,20.25034523010254
2003-06-13,20.126781463623047
2003-06-16,20.73771858215332
2003-06-17,21.14959144592285
2003-06-18,21.094680786132812
2003-06-19,20.641618728637695
2003-06-20,20.790315628051758
2003-06-23,20.44611167907715
2003-06-24,20.45988655090332
2003-06-25,20.34972381591797
2003-06-26,20.638874053955078
2003-06-27,20.322195053100586
2003-06-30,20.191396713256836
2003-07-01,20.301546096801758
2003-07-02,20.494300842285156
2003-07-03,20.37038803100586
2003-07-07,20.514949798583984
2003-07-08,20.521835327148438
2003-07-09,20.39792251586914
2003-07-10,20.177629470825195
2003-07-11,20.411693572998047
2003-07-14,20.39104461669922
2003-07-15,20.315298080444336
2003-07-16,20.19828224182129
2003-07-17,20.067474365234375
2003-07-18,20.25335121154785
2003-07-21,19.936681747436523
2003-07-22,19.902257919311523
2003-07-23,20.046838760375977
2003-07-24,19.888484954833984
2003-07-25,20.046838760375977
2003-07-28,19.998638153076172
2003-07-29,19.909147262573242
2003-07-30,19.99175262451172
2003-07-31,19.888484954833984
2003-08-01,19.58558464050293
2003-08-04,19.62000846862793
2003-08-05,19.296445846557617
2003-08-06,19.282678604125977
2003-08-07,19.59246826171875
2003-08-08,19.668197631835938
2003-08-11,19.62688636779785
2003-08-12,19.68196678161621
2003-08-13,19.39971160888672
2003-08-14,19.38594627380371
2003-08-15,19.344633102416992
2003-08-18,19.475433349609375
2003-08-19,19.372167587280273
2003-08-20,19.317106246948242
2003-08-21,19.206945419311523
2003-08-22,18.917814254760742
2003-08-25,19.055509567260742
2003-08-26,19.06926155090332
2003-08-27,19.083032608032227
2003-08-28,19.096803665161133
2003-08-29,19.15187644958496
2003-09-02,19.441017150878906
2003-09-03,19.36528778076172
2003-09-04,19.413475036621094
2003-09-05,19.36528778076172
2003-09-08,19.709495544433594
2003-09-09,19.771453857421875
2003-09-10,19.798992156982422
2003-09-11,19.909147262573242
2003-09-12,19.950450897216797
2003-09-15,19.895383834838867
2003-09-16,20.019289016723633
2003-09-17,19.971094131469727
2003-09-18,20.039939880371094
2003-09-19,19.87838363647461
