Date,XLK
2000-09-27,17.462257385253906
2000-09-28,18.067625045776367
2000-09-29,17.27599334716797
2000-10-02,17.1479434967041
2000-10-03,16.693923950195312
2000-10-04,17.142120361328125
2000-10-05,16.89764976501465
2000-10-06,16.548398971557617
2000-10-09,16.455270767211914
2000-10-10,15.972151756286621
2000-10-11,15.459919929504395
2000-10-12,14.924407958984375
2000-10-13,16.181684494018555
2000-10-16,15.925583839416504
2000-10-17,15.506487846374512
2000-10-18,15.262018203735352
2000-10-19,16.61824607849121
2000-10-20,16.86853790283203
2000-10-23,16.763769149780273
2000-10-24,16.437808990478516
2000-10-25,15.279471397399902
2000-10-26,15.646185874938965
2000-10-27,15.780062675476074
2000-10-30,15.56469440460205
2000-10-31,16.286470413208008
2000-11-01,15.972151756286621
2000-11-02,16.385414123535156
2000-11-03,16.507648468017578
2000-11-06,16.251548767089844
2000-11-07,16.367952346801758
2000-11-08,15.506487846374512
2000-11-09,15.279471397399902
2000-11-10,14.435469627380371
2000-11-13,14.388900756835938
2000-11-14,15.168883323669434
2000-11-15,15.27365493774414
2000-11-16,14.784709930419922
2000-11-17,14.901131629943848
2000-11-20,14.295762062072754
2000-11-21,14.365612983703613
2000-11-22,13.841755867004395
2000-11-24,14.388900756835938
2000-11-27,14.307413101196289
2000-11-28,13.731162071228027
2000-11-29,13.667125701904297
2000-11-30,12.945352554321289
2000-12-01,13.11416244506836
2000-12-04,13.03848648071289
2000-12-05,14.272483825683594
2000-12-06,13.876675605773926
2000-12-07,13.41683578491211
2000-12-08,14.039654731750488
2000-12-11,14.569347381591797
2000-12-12,14.272483825683594
2000-12-13,13.667125701904297
2000-12-14,13.457585334777832
2000-12-15,12.922070503234863
2000-12-18,12.665958404541016
2000-12-19,12.293428421020508
2000-12-20,11.373754501342773
2000-12-21,11.408675193786621
2000-12-22,12.194477081298828
2000-12-26,11.99074649810791
2000-12-27,12.107168197631836
2000-12-28,12.04896068572998
2000-12-29,11.664790153503418
2001-01-02,10.989582061767578
2001-01-03,12.759093284606934
2001-01-04,12.887149810791016
2001-01-05,12.107168197631836
2001-01-08,12.072242736816406
2001-01-09,12.339998245239258
2001-01-10,12.712522506713867
2001-01-11,13.248027801513672
2001-01-12,13.050128936767578
2001-01-16,12.898791313171387
2001-01-17,13.29460334777832
2001-01-18,13.993091583251953
2001-01-19,14.185174942016602
2001-01-22,13.92324161529541
2001-01-23,14.156072616577148
2001-01-24,14.3306884765625
2001-01-25,13.83011245727539
2001-01-26,13.92324161529541
2001-01-29,14.215681076049805
2001-01-30,14.249199867248535
2001-01-31,13.89530086517334
2001-02-01,13.887850761413574
2001-02-02,13.276902198791504
2001-02-05,13.194952011108398
2001-02-06,13.273179054260254
2001-02-07,12.93045711517334
2001-02-08,12.740464210510254
2001-02-09,12.151862144470215
2001-02-12,12.25617790222168
2001-02-13,12.04755973815918
2001-02-14,12.330684661865234
2001-02-15,12.703208923339844
2001-02-16,11.917176246643066
2001-02-20,11.2764310836792
2001-02-21,10.989582061767578
2001-02-22,11.008207321166992
2001-02-23,10.926252365112305
2001-02-26,11.101338386535645
2001-02-27,10.676658630371094
2001-02-28,10.434517860412598
2001-03-01,10.728812217712402
2001-03-02,10.356283187866211
2001-03-05,10.57979965209961
2001-03-06,11.02683162689209
2001-03-07,11.04173755645752
2001-03-08,10.82194709777832
2001-03-09,10.114141464233398
2001-03-12,9.573970794677734
2001-03-13,10.050813674926758
2001-03-14,9.804939270019531
2001-03-15,9.68945598602295
2001-03-16,9.477117538452148
2001-03-19,9.771417617797852
2001-03-20,9.302027702331543
2001-03-21,9.34673023223877
2001-03-22,9.775139808654785
2001-03-23,9.983755111694336
2001-03-26,9.853372573852539
2001-03-27,10.170019149780273
2001-03-28,9.417511940002441
2001-03-29,9.294574737548828
2001-03-30,9.238698959350586
2001-04-02,9.015179634094238
2001-04-03,8.411684036254883
2001-04-04,8.251502990722656
2001-04-05,9.123218536376953
2001-04-06,8.698534965515137
2001-04-09,8.720884323120117
2001-04-10,9.305752754211426
2001-04-11,9.644754409790039
2001-04-12,9.886902809143066
2001-04-16,9.648480415344238
2001-04-17,9.749058723449707
2001-04-18,10.635684967041016
2001-04-19,11.306232452392578
2001-04-20,11.175846099853516
2001-04-23,10.557450294494629
2001-04-24,10.393539428710938
2001-04-25,10.576074600219727
2001-04-26,10.427062034606934
2001-04-27,10.568626403808594
2001-04-30,10.732538223266602
2001-05-01,10.989582061767578
2001-05-02,11.20937728881836
2001-05-03,10.851744651794434
2001-05-04,11.008207321166992
2001-05-07,10.997031211853027
2001-05-08,11.045467376708984
2001-05-09,10.892723083496094
2001-05-10,10.732538223266602
2001-05-11,10.617056846618652
2001-05-14,10.468040466308594
2001-05-15,10.44941234588623
2001-05-16,10.87409496307373
2001-05-17,10.937431335449219
2001-05-18,10.985856056213379
2001-05-21,11.473871231079102
2001-05-22,11.451515197753906
2001-05-23,11.172121047973633
2001-05-24,11.25780200958252
2001-05-25,11.045467376708984
2001-05-29,10.63195514678955
2001-05-30,10.199819564819336
2001-05-31,10.292952537536621
2001-06-01,10.468040466308594
2001-06-04,10.445693969726562
2001-06-05,10.85920238494873
2001-06-06,10.754889488220215
2001-06-07,11.060364723205566
2001-06-08,10.814495086669922
2001-06-11,10.635684967041016
2001-06-12,10.553722381591797
2001-06-13,10.315305709838867
2001-06-14,9.946503639221191
2001-06-15,9.853372573852539
2001-06-18,9.607503890991211
2001-06-19,9.644754409790039
2001-06-20,9.745340347290039
2001-06-21,9.927876472473145
2001-06-22,9.834747314453125
2001-06-25,9.97630500793457
2001-06-26,10.032185554504395
2001-06-27,10.05453872680664
2001-06-28,10.25197696685791
2001-06-29,10.494117736816406
2001-07-02,10.486668586730957
2001-07-03,10.44941234588623
2001-07-05,10.114141464233398
2001-07-06,9.648480415344238
2001-07-09,9.771417617797852
2001-07-10,9.47339153289795
2001-07-11,9.521821022033691
2001-07-12,10.155116081237793
2001-07-13,10.18492317199707
2001-07-16,9.939053535461426
2001-07-17,10.058258056640625
2001-07-18,9.674558639526367
2001-07-19,9.853372573852539
2001-07-20,9.797491073608398
2001-07-23,9.559070587158203
2001-07-24,9.432414054870605
2001-07-25,9.633576393127441
2001-07-26,9.816117286682129
2001-07-27,9.801216125488281
2001-07-30,9.771417617797852
2001-07-31,9.76768970489502
2001-08-01,10.028460502624512
2001-08-02,10.166293144226074
2001-08-03,10.021008491516113
2001-08-06,9.898075103759766
2001-08-07,9.842196464538574
2001-08-08,9.525547981262207
2001-08-09,9.529273986816406
2001-08-10,9.514366149902344
2001-08-13,9.551623344421387
2001-08-14,9.428689002990723
2001-08-15,9.216347694396973
2001-08-16,9.264777183532715
2001-08-17,8.989108085632324
2001-08-20,9.048711776733398
2001-08-21,8.784218788146973
2001-08-22,8.87362003326416
2001-08-23,8.866169929504395
2001-08-24,9.29830265045166
2001-08-27,9.275955200195312
2001-08-28,9.01890754699707
2001-08-29,8.847548484802246
2001-08-30,8.5048189163208
2001-08-31,8.57559871673584
2001-09-04,8.389337539672852
2001-09-05,8.31855583190918
2001-09-06,7.923675060272217
2001-09-07,7.830544948577881
2001-09-10,7.9981770515441895
2001-09-17,7.487819194793701
2001-09-18,7.420760631561279
2001-09-19,7.353707313537598
2001-09-20,7.033329963684082
2001-09-21,6.832168102264404
2001-09-24,7.215872764587402
2001-09-25,7.282929420471191
2001-09-26,7.037060737609863
2001-09-27,6.98118257522583
2001-09-28,7.1711649894714355
2001-10-01,7.078036308288574
2001-10-02,7.070583820343018
2001-10-03,7.543697357177734
2001-10-04,7.70388126373291
2001-10-05,7.700156211853027
2001-10-08,7.752308368682861
2001-10-09,7.5734992027282715
2001-10-10,7.808190822601318
2001-10-11,8.184446334838867
2001-10-12,8.16581916809082
2001-10-15,8.10993766784668
2001-10-16,8.195618629455566
2001-10-17,7.823092937469482
2001-10-18,7.8044657707214355
2001-10-19,7.908774375915527
2001-10-22,8.095036506652832
2001-10-23,8.102489471435547
2001-10-24,8.203072547912598
2001-10-25,8.400510787963867
2001-10-26,8.411684036254883
2001-10-29,8.009357452392578
2001-10-30,7.8454461097717285
2001-10-31,7.953477382659912
2001-11-01,8.229144096374512
2001-11-02,8.240325927734375
2001-11-05,8.493639945983887
2001-11-06,8.791662216186523
2001-11-07,8.754408836364746
2001-11-08,8.799117088317871
2001-11-09,8.76559066772461
2001-11-12,8.832643508911133
2001-11-13,9.145567893981934
2001-11-14,9.193995475769043
2001-11-15,9.1381196975708
2001-11-16,9.108317375183105
2001-11-19,9.29830265045166
2001-11-20,9.037534713745117
2001-11-21,8.948128700256348
2001-11-23,9.085963249206543
2001-11-26,9.242423057556152
2001-11-27,9.212618827819824
2001-11-28,8.922049522399902
2001-11-29,9.160469055175781
2001-11-30,9.141840934753418
2001-12-03,9.011459350585938
2001-12-04,9.294574737548828
2001-12-05,9.741609573364258
2001-12-06,9.715532302856445
2001-12-07,9.536724090576172
2001-12-10,9.328109741210938
2001-12-11,9.395157814025879
2001-12-12,9.432414054870605
2001-12-13,9.097140312194824
2001-12-14,9.134389877319336
2001-12-17,9.309478759765625
2001-12-18,9.34673023223877
2001-12-19,9.212618827819824
2001-12-20,8.895976066589355
2001-12-21,9.015179634094238
2001-12-24,8.98165512084961
2001-12-26,9.052433967590332
2001-12-27,9.13066291809082
2001-12-28,9.149293899536133
2001-12-31,8.940679550170898
2002-01-02,9.164194107055664
2002-01-03,9.566524505615234
2002-01-04,9.626127243041992
2002-01-07,9.521821022033691
2002-01-08,9.59260082244873
2002-01-09,9.518099784851074
2002-01-10,9.439866065979004
2002-01-11,9.350457191467285
2002-01-14,9.205167770385742
2002-01-15,9.264777183532715
2002-01-16,9.037534713745117
2002-01-17,9.261051177978516
2002-01-18,8.95185375213623
2002-01-22,8.631479263305664
2002-01-23,8.761862754821777
2002-01-24,8.892248153686523
2002-01-25,8.858719825744629
2002-01-28,8.922049522399902
2002-01-29,8.605402946472168
2002-01-30,8.71716022491455
2002-01-31,8.843816757202148
2002-02-01,8.679906845092773
2002-02-04,8.434039115905762
2002-02-05,8.303651809692383
2002-02-06,8.25522518157959
2002-02-07,8.13228988647461
2002-02-08,8.288752555847168
2002-02-11,8.475016593933105
2002-02-12,8.337181091308594
2002-02-13,8.471287727355957
2002-02-14,8.381884574890137
2002-02-15,8.139740943908691
2002-02-19,7.852895259857178
2002-02-20,7.94974946975708
2002-02-21,7.5809478759765625
2002-02-22,7.629375457763672
2002-02-25,7.8864216804504395
2002-02-26,7.837996006011963
2002-02-27,7.782111167907715
2002-02-28,7.692707061767578
2002-03-01,8.080135345458984
2002-03-04,8.374433517456055
2002-03-05,8.400510787963867
2002-03-06,8.482468605041504
2002-03-07,8.452662467956543
2002-03-08,8.676180839538574
2002-03-11,8.702261924743652
2002-03-12,8.515995025634766
2002-03-13,8.292479515075684
2002-03-14,8.195618629455566
2002-03-15,8.25522518157959
2002-03-18,8.281302452087402
2002-03-19,8.314826965332031
2002-03-20,8.06151008605957
2002-03-21,8.221695899963379
2002-03-22,8.102489471435547
2002-03-25,7.91994571685791
2002-03-26,7.979557991027832
2002-03-27,7.975828647613525
2002-03-28,8.072686195373535
2002-04-01,8.162093162536621
2002-04-02,7.923675060272217
2002-04-03,7.800740718841553
2002-04-04,7.834269046783447
2002-04-05,7.711332321166992
2002-04-08,7.674083232879639
2002-04-09,7.480366230010986
2002-04-10,7.502719879150391
2002-04-11,7.253124237060547
2002-04-12,7.376059055328369
2002-04-15,7.3946852684021
2002-04-16,7.729959964752197
2002-04-17,7.759761333465576
2002-04-18,7.6778059005737305
2002-04-19,7.655451774597168
2002-04-22,7.465467929840088
2002-04-23,7.312726974487305
2002-04-24,7.200969696044922
2002-04-25,7.2493977546691895
2002-04-26,7.003530025482178
2002-04-29,6.958824634552002
2002-04-30,7.096664905548096
2002-05-01,7.037060737609863
2002-05-02,6.858242034912109
2002-05-03,6.694329738616943
2002-05-06,6.504342079162598
2002-05-07,6.504342079162598
2002-05-08,7.178617000579834
2002-05-09,6.943925380706787
2002-05-10,6.705508708953857
2002-05-13,6.970001220703125
2002-05-14,7.305279731750488
2002-05-15,7.282929420471191
2002-05-16,7.390956401824951
2002-05-17,7.428210258483887
2002-05-20,7.234499454498291
2002-05-21,7.055684566497803
2002-05-22,7.1413655281066895
2002-05-23,7.197245121002197
2002-05-24,7.040781497955322
2002-05-28,6.977450370788574
2002-05-29,6.84706449508667
2002-05-30,6.88059663772583
2002-05-31,6.802361965179443
2002-06-03,6.601199626922607
2002-06-04,6.694329738616943
2002-06-05,6.776288986206055
2002-06-06,6.612374782562256
2002-06-07,6.467088222503662
2002-06-10,6.4074859619140625
2002-06-11,6.2659220695495605
2002-06-12,6.39258337020874
2002-06-13,6.284549713134766
2002-06-14,6.273375034332275
2002-06-17,6.485715866088867
2002-06-18,6.414934158325195
2002-06-19,6.161617755889893
2002-06-20,6.020053863525391
2002-06-21,5.848693370819092
2002-06-24,5.949276447296143
2002-06-25,5.744387149810791
2002-06-26,5.748110294342041
2002-06-27,5.900846481323242
2002-06-28,5.89339542388916
2002-07-01,5.643800258636475
2002-07-02,5.476163387298584
2002-07-03,5.677328586578369
2002-07-05,5.982802867889404
2002-07-08,5.803987979888916
2002-07-09,5.718307971954346
2002-07-10,5.565571308135986
2002-07-11,5.770462989807129
2002-07-12,5.744387149810791
2002-07-15,5.856142997741699
2002-07-16,5.789089202880859
2002-07-17,5.830065727233887
2002-07-18,5.707132339477539
2002-07-19,5.528318405151367
2002-07-22,5.2377471923828125
2002-07-23,4.97697639465332
2002-07-24,5.234020233154297
2002-07-25,4.921098232269287
2002-07-26,4.988152503967285
2002-07-29,5.282449722290039
2002-07-30,5.364406108856201
2002-07-31,5.334604263305664
2002-08-01,5.099909782409668
2002-08-02,4.991877555847168
2002-08-05,4.775811672210693
2002-08-06,4.97697639465332
2002-08-07,5.066382884979248
2002-08-08,5.252646446228027
2002-08-09,5.234020233154297
2002-08-12,5.185594081878662
2002-08-13,5.066382884979248
2002-08-14,5.38303279876709
2002-08-15,5.457538604736328
2002-08-16,5.587923049926758
2002-08-19,5.792811393737793
2002-08-20,5.62890100479126
2002-08-21,5.803987979888916
2002-08-22,5.8710455894470215
2002-08-23,5.658703804016113
2002-08-26,5.695957183837891
2002-08-27,5.505964756011963
2002-08-28,5.353231906890869
2002-08-29,5.427735328674316
2002-08-30,5.289899826049805
2002-09-03,5.0291290283203125
2002-09-04,5.185594081878662
2002-09-05,5.010504245758057
2002-09-06,5.1781415939331055
2002-09-09,5.234020233154297
2002-09-10,5.323428630828857
2002-09-11,5.353231906890869
2002-09-12,5.155791759490967
2002-09-13,5.1781415939331055
2002-09-16,5.092461585998535
2002-09-17,5.0291290283203125
2002-09-18,4.97697639465332
2002-09-19,4.753457546234131
2002-09-20,4.779535293579102
2002-09-23,4.630525588989258
2002-09-24,4.556022644042969
2002-09-25,4.731107711791992
2002-09-26,4.675228595733643
2002-09-27,4.559743881225586
2002-09-30,4.407008171081543
2002-10-01,4.645425796508789
2002-10-02,4.541116714477539
2002-10-03,4.529942035675049
2002-10-04,4.433084964752197
2002-10-07,4.354854106903076
2002-10-08,4.354854106903076
2002-10-09,4.313873767852783
2002-10-10,4.541116714477539
2002-10-11,4.8279643058776855
2002-10-14,4.835415840148926
2002-10-15,5.140889644622803
2002-10-16,4.861494064331055
2002-10-17,5.066382884979248
2002-10-18,5.1334381103515625
2002-10-21,5.2377471923828125
2002-10-22,5.215396404266357
2002-10-23,5.3569560050964355
2002-10-24,5.271273612976074
2002-10-25,5.412835597991943
2002-10-28,5.401658058166504
2002-10-29,5.312254428863525
2002-10-30,5.494791030883789
2002-10-31,5.498515605926514
2002-11-01,5.662429332733154
2002-11-04,5.882220268249512
2002-11-05,5.844967842102051
2002-11-06,5.938101291656494
2002-11-07,5.703405857086182
2002-11-08,5.662429332733154
2002-11-11,5.464988708496094
2002-11-12,5.6177263259887695
2002-11-13,5.643800258636475
2002-11-14,5.8710455894470215
2002-11-15,5.882220268249512
2002-11-18,5.8151655197143555
2002-11-19,5.722032070159912
2002-11-20,5.960452556610107
2002-11-21,6.269649028778076
2002-11-22,6.247297763824463
2002-11-25,6.3404316902160645
2002-11-26,6.157890796661377
2002-11-27,6.4074859619140625
2002-11-29,6.370232105255127
2002-12-02,6.388859272003174
2002-12-03,6.165342330932617
2002-12-04,6.072210311889648
2002-12-05,5.938101291656494
2002-12-06,5.9939799308776855
2002-12-09,5.710857391357422
2002-12-10,5.803987979888916
2002-12-11,5.848693370819092
2002-12-12,5.822617053985596
2002-12-13,5.692231178283691
2002-12-16,5.885944843292236
2002-12-17,5.856142997741699
2002-12-18,5.695957183837891
2002-12-19,5.673604488372803
2002-12-20,5.733743190765381
2002-12-23,5.804715633392334
2002-12-24,5.7449493408203125
2002-12-26,5.715066432952881
2002-12-27,5.614213466644287
2002-12-30,5.558183670043945
2002-12-31,5.528297424316406
2003-01-02,5.827127456665039
2003-01-03,5.8495402336120605
2003-01-06,6.107277870178223
2003-01-07,6.1707763671875
2003-01-08,5.9690704345703125
2003-01-09,6.144628524780273
2003-01-10,6.178249359130859
2003-01-13,6.144628524780273
2003-01-14,6.230544567108154
2003-01-15,6.107277870178223
2003-01-16,5.976541042327881
2003-01-17,5.685185432434082
2003-01-21,5.647829532623291
2003-01-22,5.610477447509766
2003-01-23,5.707596302032471
2003-01-24,5.483476638793945
2003-01-27,5.423708915710449
2003-01-28,5.498416423797607
2003-01-29,5.576858043670654
2003-01-30,5.405031681060791
2003-01-31,5.397562503814697
2003-02-03,5.446120262145996
2003-02-04,5.352737903594971
2003-02-05,5.334062099456787
2003-02-06,5.304180145263672
2003-02-07,5.24441385269165
2003-02-10,5.300443649291992
2003-02-11,5.281766414642334
2003-02-12,5.2107954025268555
2003-02-13,5.225739479064941
2003-02-14,5.390090465545654
2003-02-18,5.565652370452881
2003-02-19,5.528297424316406
2003-02-20,5.442387580871582
2003-02-21,5.509623050689697
2003-02-24,5.4162397384643555
2003-02-25,5.431180000305176
2003-02-26,5.289238929748535
2003-02-27,5.341533184051514
2003-02-28,5.423708915710449
2003-03-03,5.33032751083374
2003-03-04,5.2705607414245605
2003-03-05,5.322856426239014
2003-03-06,5.255619525909424
2003-03-07,5.229473114013672
2003-03-10,5.1211466789245605
2003-03-11,5.09499979019165
2003-03-12,5.162235260009766
2003-03-13,5.438650608062744
2003-03-14,5.4573283195495605
2003-03-17,5.707596302032471
2003-03-18,5.733743190765381
2003-03-19,5.722537517547607
2003-03-20,5.715066432952881
2003-03-21,5.8009796142578125
2003-03-24,5.565652370452881
2003-03-25,5.6440935134887695
2003-03-26,5.625418663024902
2003-03-27,5.561918258666992
2003-03-28,5.49094820022583
2003-03-31,5.341533184051514
2003-04-01,5.405031681060791
2003-04-02,5.636625289916992
2003-04-03,5.6216840744018555
2003-04-04,5.558183670043945
2003-04-07,5.573123455047607
2003-04-08,5.517093181610107
2003-04-09,5.397562503814697
2003-04-10,5.431180000305176
2003-04-11,5.382620811462402
2003-04-14,5.5133585929870605
2003-04-15,5.524563312530518
2003-04-16,5.565652370452881
2003-04-17,5.681448936462402
2003-04-21,5.659037113189697
2003-04-22,5.782302379608154
2003-04-23,5.879420280456543
2003-04-24,5.827127456665039
2003-04-25,5.718802452087402
2003-04-28,5.838335037231445
2003-04-29,5.898099422454834
2003-04-30,5.830862045288086
2003-05-01,5.886892318725586
2003-05-02,6.010158538818359
2003-05-05,5.9952168464660645
2003-05-06,6.103543281555176
2003-05-07,6.028834342956543
2003-05-08,5.931715965270996
2003-05-09,6.096069812774658
2003-05-12,6.189454078674316
2003-05-13,6.178249359130859
2003-05-14,6.155834674835205
2003-05-15,6.2193379402160645
2003-05-16,6.163307189941406
2003-05-19,5.939188480377197
2003-05-20,5.950392246246338
2003-05-21,5.957864284515381
2003-05-22,6.021365165710449
2003-05-23,6.028834342956543
2003-05-27,6.185719966888428
2003-05-28,6.226809978485107
2003-05-29,6.241750240325928
2003-05-30,6.331399440765381
2003-06-02,6.297779560089111
2003-06-03,6.353809356689453
2003-06-04,6.488280296325684
2003-06-05,6.488280296325684
2003-06-06,6.424781322479248
2003-06-09,6.331399440765381
2003-06-10,6.42104434967041
2003-06-11,6.462132930755615
2003-06-12,6.492018699645996
2003-06-13,6.350074291229248
2003-06-16,6.506959438323975
2003-06-17,6.536844253540039
2003-06-18,6.600342750549316
2003-06-19,6.551780700683594
2003-06-20,6.544310092926025
2003-06-23,6.413574695587158
2003-06-24,6.38742733001709
2003-06-25,6.323927879333496
2003-06-26,6.443458557128906
2003-06-27,6.394898414611816
2003-06-30,6.376221179962158
2003-07-01,6.465869903564453
2003-07-02,6.600342750549316
2003-07-03,6.521900653839111
2003-07-07,6.746020317077637
2003-07-08,6.798313140869141
2003-07-09,6.7908453941345215
2003-07-10,6.633960247039795
2003-07-11,6.727346420288086
2003-07-14,6.757223129272461
2003-07-15,6.76842737197876
2003-07-16,6.746020317077637
2003-07-17,6.5405778884887695
2003-07-18,6.555517673492432
2003-07-21,6.409839630126953
2003-07-22,6.5480475425720215
2003-07-23,6.5853986740112305
2003-07-24,6.492018699645996
2003-07-25,6.63022518157959
2003-07-28,6.6414289474487305
2003-07-29,6.577927589416504
2003-07-30,6.529370307922363
2003-07-31,6.574192047119141
2003-08-01,6.5405778884887695
2003-08-04,6.596604347229004
2003-08-05,6.432250022888184
2003-08-06,6.372486114501953
2003-08-07,6.353809356689453
2003-08-08,6.346338748931885
2003-08-11,6.376221179962158
2003-08-12,6.473342418670654
2003-08-13,6.462132930755615
2003-08-14,6.518167018890381
2003-08-15,6.488280296325684
2003-08-18,6.678781509399414
2003-08-19,6.76842737197876
2003-08-20,6.7310791015625
2003-08-21,6.794581413269043
2003-08-22,6.783371925354004
2003-08-25,6.742284774780273
2003-08-26,6.779637336730957
2003-08-27,6.824464797973633
2003-08-28,6.865550518035889
2003-08-29,6.887960910797119
2003-09-02,7.037379264831543
2003-09-03,7.112083435058594
2003-09-04,7.179316520690918
2003-09-05,7.141967296600342
2003-09-08,7.272705554962158
2003-09-09,7.194257736206055
2003-09-10,6.981344699859619
2003-09-11,7.063522815704346
2003-09-12,7.070995330810547
2003-09-15,7.029905796051025
